muestra_id,lote_id,vendimia,fecha_medicion,tipo_muestra,numero_muestra,variedad,vinedo,Brix,pH,acidez_total_g_l,pasado_tavg_7d,pasado_tmin_7d,pasado_tmax_7d,pasado_prcp_sum_7d,pasado_wspd_7d,pasado_radiacion_sum_7d,pasado_dias_calor_7d,futuro_historico_tavg_7d,futuro_historico_tmin_7d,futuro_historico_tmax_7d,futuro_historico_prcp_sum_7d,futuro_historico_wspd_7d,futuro_historico_radiacion_sum_7d,futuro_historico_dias_calor_7d,dias_hasta_cosecha
Drummond_Syrah_001_2024_20240214,Drummond_Syrah_001,2024,2024-02-14,seguimiento,2,Syrah,Drummond,19.7065,3.3379,6.9168,24.0571,19.1143,29.1714,139.3,9.4429,146.93,1,23.9286,17.4,30.7571,17.7,7.5,173.67,0,16
Drummond_Syrah_001_2024_20240223,Drummond_Syrah_001,2024,2024-02-23,seguimiento,3,Syrah,Drummond,22.6664,3.4488,5.5932,24.0143,18.6286,29.6714,19.3,8.5714,157.53,0,22.6714,17.0429,28.7857,10.3,7.2714,148.61,0,7
Drummond_Syrah_001_2024_20240301,Drummond_Syrah_001,2024,2024-03-01,cosecha,4,Syrah,Drummond,24.1134,3.5273,4.9031,22.6714,17.0429,28.7857,10.3,7.2714,148.61,0,23.0,16.7286,29.2714,1.5,7.0857,164.71,0,0
Drummond_Syrah_002_2024_20240209,Drummond_Syrah_002,2024,2024-02-09,seguimiento,1,Syrah,Drummond,18.3082,3.2346,8.2745,29.0429,22.6143,35.1,2.4,9.5143,188.84,4,22.3,16.9429,28.0571,136.9,8.4286,159.51,0,23
Drummond_Syrah_002_2024_20240216,Drummond_Syrah_002,2024,2024-02-16,seguimiento,2,Syrah,Drummond,20.1313,3.3418,6.712,22.3,16.9429,28.0571,136.9,8.4286,159.51,0,24.0143,18.6286,29.6714,19.3,8.5714,157.53,0,16
Drummond_Syrah_002_2024_20240225,Drummond_Syrah_002,2024,2024-02-25,seguimiento,3,Syrah,Drummond,23.3648,3.451,5.6032,22.5,17.5714,27.9,16.6,8.3571,148.36,0,23.5857,18.2429,29.4571,9.9,7.8143,150.35,0,7
Drummond_Syrah_002_2024_20240303,Drummond_Syrah_002,2024,2024-03-03,cosecha,4,Syrah,Drummond,24.7531,3.5751,4.6933,23.5857,18.2429,29.4571,9.9,7.8143,150.35,0,23.1,16.4857,29.7143,1.5,7.2857,159.24,0,0
Drummond_Syrah_003_2024_20240204,Drummond_Syrah_003,2024,2024-02-04,seguimiento,1,Syrah,Drummond,17.7598,3.1776,7.6968,29.9571,22.6571,36.6286,0.5,9.3571,200.77,6,26.7429,20.9286,32.3429,79.9,8.5857,158.28,3,28
Drummond_Syrah_003_2024_20240211,Drummond_Syrah_003,2024,2024-02-11,seguimiento,2,Syrah,Drummond,18.489,3.289,6.067,26.7429,20.9286,32.3429,79.9,8.5857,158.28,3,23.3143,17.0143,29.8571,62.5,8.6286,183.19,0,21
Drummond_Syrah_003_2024_20240218,Drummond_Syrah_003,2024,2024-02-18,seguimiento,3,Syrah,Drummond,21.8971,3.3398,5.1292,23.3143,17.0143,29.8571,62.5,8.6286,183.19,0,22.5,17.5714,27.9,16.6,8.3571,148.36,0,14
Drummond_Syrah_003_2024_20240225,Drummond_Syrah_003,2024,2024-02-25,seguimiento,4,Syrah,Drummond,23.7865,3.4927,4.0603,22.5,17.5714,27.9,16.6,8.3571,148.36,0,23.5857,18.2429,29.4571,9.9,7.8143,150.35,0,7
Drummond_Syrah_003_2024_20240303,Drummond_Syrah_003,2024,2024-03-03,cosecha,5,Syrah,Drummond,25.0096,3.4729,3.4156,23.5857,18.2429,29.4571,9.9,7.8143,150.35,0,23.1,16.4857,29.7143,1.5,7.2857,159.24,0,0
Drummond_Syrah_004_2024_20240210,Drummond_Syrah_004,2024,2024-02-10,seguimiento,1,Syrah,Drummond,18.2774,3.1781,7.864,27.7857,21.7286,33.3857,6.9,9.8429,177.94,3,22.7143,16.8286,29.0571,132.4,8.2714,170.23,0,26
Drummond_Syrah_004_2024_20240219,Drummond_Syrah_004,2024,2024-02-19,seguimiento,2,Syrah,Drummond,20.4661,3.3123,5.8523,23.0,16.6286,29.5714,34.7,9.1143,174.35,0,22.5143,17.3714,28.0,2.0,7.7143,158.31,0,17
Drummond_Syrah_004_2024_20240227,Drummond_Syrah_004,2024,2024-02-27,seguimiento,3,Syrah,Drummond,22.7917,3.4694,4.3159,22.4857,17.3857,28.1,2.7,7.5143,156.32,0,23.2143,17.5286,29.1143,9.2,7.9571,151.78,0,9
Drummond_Syrah_004_2024_20240307,Drummond_Syrah_004,2024,2024-03-07,cosecha,4,Syrah,Drummond,24.9359,3.5285,3.7106,22.7286,16.9429,28.6714,6.0,7.8286,151.59,0,24.5429,18.5429,31.0,4.3,9.0,155.71,0,0
Drummond_Syrah_005_2024_20240204,Drummond_Syrah_005,2024,2024-02-04,seguimiento,1,Syrah,Drummond,18.2749,3.203,8.228,29.9571,22.6571,36.6286,0.5,9.3571,200.77,6,26.7429,20.9286,32.3429,79.9,8.5857,158.28,3,27
Drummond_Syrah_005_2024_20240213,Drummond_Syrah_005,2024,2024-02-13,seguimiento,2,Syrah,Drummond,19.7154,3.4189,6.0969,25.5,20.2571,30.8,139.3,9.5143,147.54,2,23.1714,16.5429,29.9714,17.7,7.9286,177.69,0,18
Drummond_Syrah_005_2024_20240222,Drummond_Syrah_005,2024,2024-02-22,seguimiento,3,Syrah,Drummond,23.5492,3.5245,4.8273,24.3857,18.1857,30.9571,17.7,7.3286,168.42,0,22.4714,17.0429,28.2429,6.0,8.0714,155.72,0,9
Drummond_Syrah_005_2024_20240302,Drummond_Syrah_005,2024,2024-03-02,cosecha,4,Syrah,Drummond,24.844,3.6662,3.4079,23.2857,17.4714,29.5429,10.2,7.0,151.78,0,23.1143,16.6857,29.5857,1.5,7.3571,167.5,0,0
Drummond_Syrah_006_2024_20240209,Drummond_Syrah_006,2024,2024-02-09,seguimiento,1,Syrah,Drummond,18.3585,3.1686,8.1091,29.0429,22.6143,35.1,2.4,9.5143,188.84,4,22.3,16.9429,28.0571,136.9,8.4286,159.51,0,26
Drummond_Syrah_006_2024_20240218,Drummond_Syrah_006,2024,2024-02-18,seguimiento,2,Syrah,Drummond,20.3381,3.3077,6.8679,23.3143,17.0143,29.8571,62.5,8.6286,183.19,0,22.5,17.5714,27.9,16.6,8.3571,148.36,0,17
Drummond_Syrah_006_2024_20240226,Drummond_Syrah_006,2024,2024-02-26,seguimiento,3,Syrah,Drummond,22.674,3.4356,5.2477,22.5143,17.3714,28.0,2.0,7.7143,158.31,0,23.5,18.1429,29.3714,9.9,7.8571,152.92,0,9
Drummond_Syrah_006_2024_20240306,Drummond_Syrah_006,2024,2024-03-06,cosecha,4,Syrah,Drummond,24.32,3.5499,3.9225,22.9286,17.2571,28.7714,9.0,8.0714,150.62,0,24.4857,18.3571,31.0571,2.6,8.1429,155.81,0,0
Drummond_Cabernet_001_2024_20240205,Drummond_Cabernet_001,2024,2024-02-05,seguimiento,1,Cabernet,Drummond,18.4826,3.2532,7.3129,29.5,22.5429,35.9143,0.4,9.9,201.5,5,26.4286,20.7,32.1714,122.3,8.1143,152.13,3,26
Drummond_Cabernet_001_2024_20240214,Drummond_Cabernet_001,2024,2024-02-14,seguimiento,2,Cabernet,Drummond,20.2222,3.4071,5.6928,24.0571,19.1143,29.1714,139.3,9.4429,146.93,1,23.9286,17.4,30.7571,17.7,7.5,173.67,0,17
Drummond_Cabernet_001_2024_20240223,Drummond_Cabernet_001,2024,2024-02-23,seguimiento,3,Cabernet,Drummond,23.2372,3.529,4.4318,24.0143,18.6286,29.6714,19.3,8.5714,157.53,0,22.6714,17.0429,28.7857,10.3,7.2714,148.61,0,8
Drummond_Cabernet_001_2024_20240302,Drummond_Cabernet_001,2024,2024-03-02,cosecha,4,Cabernet,Drummond,24.8064,3.5715,3.521,23.2857,17.4714,29.5429,10.2,7.0,151.78,0,23.1143,16.6857,29.5857,1.5,7.3571,167.5,0,0
Drummond_Cabernet_002_2024_20240210,Drummond_Cabernet_002,2024,2024-02-10,seguimiento,1,Cabernet,Drummond,17.3053,3.1766,8.1817,27.7857,21.7286,33.3857,6.9,9.8429,177.94,3,22.7143,16.8286,29.0571,132.4,8.2714,170.23,0,27
Drummond_Cabernet_002_2024_20240219,Drummond_Cabernet_002,2024,2024-02-19,seguimiento,2,Cabernet,Drummond,19.2879,3.337,6.5665,23.0,16.6286,29.5714,34.7,9.1143,174.35,0,22.5143,17.3714,28.0,2.0,7.7143,158.31,0,18
Drummond_Cabernet_002_2024_20240228,Drummond_Cabernet_002,2024,2024-02-28,seguimiento,3,Cabernet,Drummond,22.1346,3.4225,5.2009,22.4571,17.2,28.0714,2.9,7.8571,155.65,0,22.9286,17.2571,28.7714,9.0,8.0714,150.62,0,9
Drummond_Cabernet_002_2024_20240308,Drummond_Cabernet_002,2024,2024-03-08,cosecha,4,Cabernet,Drummond,24.2624,3.5884,3.8162,23.0,16.7286,29.2714,1.5,7.0857,164.71,0,24.3571,18.6714,30.5857,2.9,10.1429,155.51,0,0
Drummond_Cabernet_003_2024_20240208,Drummond_Cabernet_003,2024,2024-02-08,seguimiento,1,Cabernet,Drummond,17.9522,3.2123,7.6088,29.5714,22.4571,36.1143,0.0,8.6857,199.39,5,22.8143,18.0286,27.9571,139.3,9.6143,149.61,0,22
Drummond_Cabernet_003_2024_20240215,Drummond_Cabernet_003,2024,2024-02-15,seguimiento,2,Cabernet,Drummond,19.5271,3.2863,6.5949,22.8143,18.0286,27.9571,139.3,9.6143,149.61,0,24.3857,18.1857,30.9571,17.7,7.3286,168.42,0,15
Drummond_Cabernet_003_2024_20240223,Drummond_Cabernet_003,2024,2024-02-23,seguimiento,3,Cabernet,Drummond,22.0084,3.4112,5.2437,24.0143,18.6286,29.6714,19.3,8.5714,157.53,0,22.6714,17.0429,28.7857,10.3,7.2714,148.61,0,7
Drummond_Cabernet_003_2024_20240301,Drummond_Cabernet_003,2024,2024-03-01,cosecha,4,Cabernet,Drummond,23.7287,3.5298,4.0836,22.6714,17.0429,28.7857,10.3,7.2714,148.61,0,23.0,16.7286,29.2714,1.5,7.0857,164.71,0,0
Drummond_Cabernet_004_2024_20240203,Drummond_Cabernet_004,2024,2024-02-03,seguimiento,1,Cabernet,Drummond,17.9648,3.1761,8.4066,29.9,22.4,36.8571,0.6,8.1286,194.61,6,27.7857,21.7286,33.3857,6.9,9.8429,177.94,3,29
Drummond_Cabernet_004_2024_20240210,Drummond_Cabernet_004,2024,2024-02-10,seguimiento,2,Cabernet,Drummond,19.7633,3.3282,6.9894,27.7857,21.7286,33.3857,6.9,9.8429,177.94,3,22.7143,16.8286,29.0571,132.4,8.2714,170.23,0,22
Drummond_Cabernet_004_2024_20240217,Drummond_Cabernet_004,2024,2024-02-17,seguimiento,3,Cabernet,Drummond,21.355,3.4445,6.3312,22.7143,16.8286,29.0571,132.4,8.2714,170.23,0,23.2571,18.2571,28.6143,19.4,8.7571,148.37,0,15
Drummond_Cabernet_004_2024_20240224,Drummond_Cabernet_004,2024,2024-02-24,seguimiento,4,Cabernet,Drummond,22.9043,3.558,5.2828,23.2571,18.2571,28.6143,19.4,8.7571,148.37,0,23.2857,17.4714,29.5429,10.2,7.0,151.78,0,8
Drummond_Cabernet_004_2024_20240303,Drummond_Cabernet_004,2024,2024-03-03,cosecha,5,Cabernet,Drummond,24.6463,3.613,3.762,23.5857,18.2429,29.4571,9.9,7.8143,150.35,0,23.1,16.4857,29.7143,1.5,7.2857,159.24,0,0
Drummond_Cabernet_005_2024_20240205,Drummond_Cabernet_005,2024,2024-02-05,seguimiento,1,Cabernet,Drummond,17.3102,3.239,7.79,29.5,22.5429,35.9143,0.4,9.9,201.5,5,26.4286,20.7,32.1714,122.3,8.1143,152.13,3,25
Drummond_Cabernet_005_2024_20240213,Drummond_Cabernet_005,2024,2024-02-13,seguimiento,2,Cabernet,Drummond,18.4134,3.3318,6.39,25.5,20.2571,30.8,139.3,9.5143,147.54,2,23.1714,16.5429,29.9714,17.7,7.9286,177.69,0,17
Drummond_Cabernet_005_2024_20240222,Drummond_Cabernet_005,2024,2024-02-22,seguimiento,3,Cabernet,Drummond,22.4685,3.4844,5.6562,24.3857,18.1857,30.9571,17.7,7.3286,168.42,0,22.4714,17.0429,28.2429,6.0,8.0714,155.72,0,8
Drummond_Cabernet_005_2024_20240301,Drummond_Cabernet_005,2024,2024-03-01,cosecha,4,Cabernet,Drummond,24.3958,3.5281,4.583,22.6714,17.0429,28.7857,10.3,7.2714,148.61,0,23.0,16.7286,29.2714,1.5,7.0857,164.71,0,0
Drummond_Cabernet_006_2024_20240207,Drummond_Cabernet_006,2024,2024-02-07,seguimiento,1,Cabernet,Drummond,17.7638,3.192,8.7655,29.3714,22.3571,35.9429,0.4,9.1429,202.85,5,24.0571,19.1143,29.1714,139.3,9.4429,146.93,1,27
Drummond_Cabernet_006_2024_20240216,Drummond_Cabernet_006,2024,2024-02-16,seguimiento,2,Cabernet,Drummond,19.8737,3.3192,6.6668,22.3,16.9429,28.0571,136.9,8.4286,159.51,0,24.0143,18.6286,29.6714,19.3,8.5714,157.53,0,18
Drummond_Cabernet_006_2024_20240225,Drummond_Cabernet_006,2024,2024-02-25,seguimiento,3,Cabernet,Drummond,22.3064,3.4631,5.0364,22.5,17.5714,27.9,16.6,8.3571,148.36,0,23.5857,18.2429,29.4571,9.9,7.8143,150.35,0,9
Drummond_Cabernet_006_2024_20240305,Drummond_Cabernet_006,2024,2024-03-05,cosecha,4,Cabernet,Drummond,24.2802,3.5883,3.6309,23.2143,17.5286,29.1143,9.2,7.9571,151.78,0,24.0286,17.8,30.5857,1.7,7.7857,155.77,0,0
San_Carlos_Malbec_001_2024_20240208,San_Carlos_Malbec_001,2024,2024-02-08,seguimiento,1,Malbec,San Carlos,18.208,3.2223,7.6955,26.2857,17.9,33.6,1.5,7.8714,203.57,4,21.7143,15.8857,27.2714,49.8,8.2,170.15,0,23
San_Carlos_Malbec_001_2024_20240217,San_Carlos_Malbec_001,2024,2024-02-17,seguimiento,2,Malbec,San Carlos,20.2101,3.2784,6.8118,22.2571,15.9,28.5714,36.7,8.2286,183.86,0,22.9143,16.7,28.9429,21.4,8.5,161.7,0,14
San_Carlos_Malbec_001_2024_20240224,San_Carlos_Malbec_001,2024,2024-02-24,seguimiento,3,Malbec,San Carlos,21.6529,3.4105,5.9011,22.9143,16.7,28.9429,21.4,8.5,161.7,0,21.8714,14.6571,28.9857,24.9,7.5714,167.43,0,7
San_Carlos_Malbec_001_2024_20240302,San_Carlos_Malbec_001,2024,2024-03-02,cosecha,4,Malbec,San Carlos,23.3827,3.4757,4.9179,21.8714,14.6571,28.9857,24.9,7.5714,167.43,0,20.8571,12.9714,27.9857,12.1,7.7286,172.89,0,0
San_Carlos_Malbec_002_2024_20240201,San_Carlos_Malbec_002,2024,2024-02-01,seguimiento,1,Malbec,San Carlos,17.9039,3.197,7.942,26.1143,17.4857,33.9429,3.1,7.8429,204.09,1,26.2857,17.9,33.6,1.5,7.8714,203.57,4,29
San_Carlos_Malbec_002_2024_20240209,San_Carlos_Malbec_002,2024,2024-02-09,seguimiento,2,Malbec,San Carlos,20.5091,3.362,6.1254,25.9286,18.2143,32.8143,3.9,8.1571,195.98,3,21.6143,15.5286,27.6143,47.4,7.7286,177.84,0,21
San_Carlos_Malbec_002_2024_20240216,San_Carlos_Malbec_002,2024,2024-02-16,seguimiento,3,Malbec,San Carlos,22.0991,3.4881,5.423,21.6143,15.5286,27.6143,47.4,7.7286,177.84,0,23.9286,17.4429,29.9857,17.7,8.6286,170.14,0,14
San_Carlos_Malbec_002_2024_20240223,San_Carlos_Malbec_002,2024,2024-02-23,seguimiento,4,Malbec,San Carlos,23.8528,3.5229,3.9656,23.9286,17.4429,29.9857,17.7,8.6286,170.14,0,21.1857,14.5429,28.3571,28.6,7.7143,163.43,0,7
San_Carlos_Malbec_002_2024_20240301,San_Carlos_Malbec_002,2024,2024-03-01,cosecha,5,Malbec,San Carlos,24.3166,3.5711,3.2864,21.1857,14.5429,28.3571,28.6,7.7143,163.43,0,21.0857,13.5,27.8286,7.6,7.5857,170.59,0,0
San_Carlos_Malbec_003_2024_20240207,San_Carlos_Malbec_003,2024,2024-02-07,seguimiento,1,Malbec,San Carlos,18.1742,3.1485,8.056,26.0857,17.5714,33.5429,0.2,8.0571,208.1,3,22.6857,16.5143,28.2714,51.1,8.1,167.86,1,23
San_Carlos_Malbec_003_2024_20240215,San_Carlos_Malbec_003,2024,2024-02-15,seguimiento,2,Malbec,San Carlos,21.1014,3.3189,6.7003,21.7143,15.8857,27.2714,49.8,8.2,170.15,0,24.5714,17.5143,31.3714,6.0,7.8429,178.98,0,15
San_Carlos_Malbec_003_2024_20240222,San_Carlos_Malbec_003,2024,2024-02-22,seguimiento,3,Malbec,San Carlos,24.1589,3.3771,5.3816,24.5714,17.5143,31.3714,6.0,7.8429,178.98,0,20.9,14.8429,27.5857,31.3,8.2429,166.19,0,8
San_Carlos_Malbec_003_2024_20240301,San_Carlos_Malbec_003,2024,2024-03-01,cosecha,4,Malbec,San Carlos,24.8203,3.4925,4.7482,21.1857,14.5429,28.3571,28.6,7.7143,163.43,0,21.0857,13.5,27.8286,7.6,7.5857,170.59,0,0
San_Carlos_Malbec_004_2024_20240204,San_Carlos_Malbec_004,2024,2024-02-04,seguimiento,1,Malbec,San Carlos,17.6953,3.2621,8.0273,26.5143,17.6857,34.3143,1.6,8.3286,208.07,3,24.3714,17.1857,30.6714,27.8,7.7429,177.13,2,26
San_Carlos_Malbec_004_2024_20240213,San_Carlos_Malbec_004,2024,2024-02-13,seguimiento,2,Malbec,San Carlos,20.0951,3.3607,6.3278,23.8571,17.3143,29.7714,51.2,7.8143,170.94,2,22.9571,15.9571,29.6143,1.6,8.3286,181.63,0,17
San_Carlos_Malbec_004_2024_20240221,San_Carlos_Malbec_004,2024,2024-02-21,seguimiento,3,Malbec,San Carlos,23.1627,3.4853,5.4722,24.0571,17.1,30.8571,1.6,7.8714,182.8,0,21.2,15.2,27.8286,27.2,8.3,166.13,0,9
San_Carlos_Malbec_004_2024_20240301,San_Carlos_Malbec_004,2024,2024-03-01,cosecha,4,Malbec,San Carlos,24.5899,3.5394,4.3044,21.1857,14.5429,28.3571,28.6,7.7143,163.43,0,21.0857,13.5,27.8286,7.6,7.5857,170.59,0,0
San_Carlos_Malbec_005_2024_20240205,San_Carlos_Malbec_005,2024,2024-02-05,seguimiento,1,Malbec,San Carlos,18.4286,3.2471,7.6057,26.1429,17.7286,33.7143,0.8,8.5143,209.9,3,24.4571,17.0286,30.8714,39.3,7.3857,173.88,2,25
San_Carlos_Malbec_005_2024_20240214,San_Carlos_Malbec_005,2024,2024-02-14,seguimiento,2,Malbec,San Carlos,21.134,3.3338,6.3652,22.6857,16.5143,28.2714,51.1,8.1,167.86,1,24.0571,17.1,30.8571,1.6,7.8714,182.8,0,16
San_Carlos_Malbec_005_2024_20240223,San_Carlos_Malbec_005,2024,2024-02-23,seguimiento,3,Malbec,San Carlos,23.8758,3.4532,5.0535,23.9286,17.4429,29.9857,17.7,8.6286,170.14,0,21.1857,14.5429,28.3571,28.6,7.7143,163.43,0,7
San_Carlos_Malbec_005_2024_20240301,San_Carlos_Malbec_005,2024,2024-03-01,cosecha,4,Malbec,San Carlos,24.7876,3.4826,4.1365,21.1857,14.5429,28.3571,28.6,7.7143,163.43,0,21.0857,13.5,27.8286,7.6,7.5857,170.59,0,0
San_Carlos_Malbec_006_2024_20240206,San_Carlos_Malbec_006,2024,2024-02-06,seguimiento,1,Malbec,San Carlos,17.3336,3.1522,8.3506,26.1143,17.5857,33.6571,0.2,8.0429,210.63,3,23.8571,17.3143,29.7714,51.2,7.8143,170.94,2,26
San_Carlos_Malbec_006_2024_20240215,San_Carlos_Malbec_006,2024,2024-02-15,seguimiento,2,Malbec,San Carlos,19.9071,3.2559,7.1899,21.7143,15.8857,27.2714,49.8,8.2,170.15,0,24.5714,17.5143,31.3714,6.0,7.8429,178.98,0,17
San_Carlos_Malbec_006_2024_20240224,San_Carlos_Malbec_006,2024,2024-02-24,seguimiento,3,Malbec,San Carlos,22.1503,3.3823,5.2843,22.9143,16.7,28.9429,21.4,8.5,161.7,0,21.8714,14.6571,28.9857,24.9,7.5714,167.43,0,8
San_Carlos_Malbec_006_2024_20240303,San_Carlos_Malbec_006,2024,2024-03-03,cosecha,4,Malbec,San Carlos,24.3649,3.4997,4.4382,22.0714,15.2286,28.9714,23.7,8.2143,168.55,0,20.6,12.7571,27.7714,17.1,7.6714,166.28,0,0
San_Carlos_Syrah_001_2024_20240201,San_Carlos_Syrah_001,2024,2024-02-01,seguimiento,1,Syrah,San Carlos,17.9977,3.2624,7.8999,26.1143,17.4857,33.9429,3.1,7.8429,204.09,1,26.2857,17.9,33.6,1.5,7.8714,203.57,4,29
San_Carlos_Syrah_001_2024_20240208,San_Carlos_Syrah_001,2024,2024-02-08,seguimiento,2,Syrah,San Carlos,20.4098,3.3894,6.6261,26.2857,17.9,33.6,1.5,7.8714,203.57,4,21.7143,15.8857,27.2714,49.8,8.2,170.15,0,22
San_Carlos_Syrah_001_2024_20240215,San_Carlos_Syrah_001,2024,2024-02-15,seguimiento,3,Syrah,San Carlos,22.2056,3.4641,5.2845,21.7143,15.8857,27.2714,49.8,8.2,170.15,0,24.5714,17.5143,31.3714,6.0,7.8429,178.98,0,15
San_Carlos_Syrah_001_2024_20240223,San_Carlos_Syrah_001,2024,2024-02-23,seguimiento,4,Syrah,San Carlos,24.1758,3.5966,3.7635,23.9286,17.4429,29.9857,17.7,8.6286,170.14,0,21.1857,14.5429,28.3571,28.6,7.7143,163.43,0,7
San_Carlos_Syrah_001_2024_20240301,San_Carlos_Syrah_001,2024,2024-03-01,cosecha,5,Syrah,San Carlos,24.3828,3.6502,3.4524,21.1857,14.5429,28.3571,28.6,7.7143,163.43,0,21.0857,13.5,27.8286,7.6,7.5857,170.59,0,0
San_Carlos_Syrah_002_2024_20240210,San_Carlos_Syrah_002,2024,2024-02-10,seguimiento,1,Syrah,San Carlos,17.3823,3.1699,8.4525,24.8714,17.5,31.2429,14.6,8.1143,188.65,2,22.2571,15.9,28.5714,36.7,8.2286,183.86,0,21
San_Carlos_Syrah_002_2024_20240217,San_Carlos_Syrah_002,2024,2024-02-17,seguimiento,2,Syrah,San Carlos,19.6053,3.265,7.319,22.2571,15.9,28.5714,36.7,8.2286,183.86,0,22.9143,16.7,28.9429,21.4,8.5,161.7,0,14
San_Carlos_Syrah_002_2024_20240224,San_Carlos_Syrah_002,2024,2024-02-24,seguimiento,3,Syrah,San Carlos,21.2937,3.3977,6.1871,22.9143,16.7,28.9429,21.4,8.5,161.7,0,21.8714,14.6571,28.9857,24.9,7.5714,167.43,0,7
San_Carlos_Syrah_002_2024_20240302,San_Carlos_Syrah_002,2024,2024-03-02,cosecha,4,Syrah,San Carlos,23.5826,3.4137,5.0719,21.8714,14.6571,28.9857,24.9,7.5714,167.43,0,20.8571,12.9714,27.9857,12.1,7.7286,172.89,0,0
San_Carlos_Syrah_003_2024_20240208,San_Carlos_Syrah_003,2024,2024-02-08,seguimiento,1,Syrah,San Carlos,17.7331,3.2,7.8096,26.2857,17.9,33.6,1.5,7.8714,203.57,4,21.7143,15.8857,27.2714,49.8,8.2,170.15,0,24
San_Carlos_Syrah_003_2024_20240217,San_Carlos_Syrah_003,2024,2024-02-17,seguimiento,2,Syrah,San Carlos,20.0292,3.2887,6.9266,22.2571,15.9,28.5714,36.7,8.2286,183.86,0,22.9143,16.7,28.9429,21.4,8.5,161.7,0,15
San_Carlos_Syrah_003_2024_20240225,San_Carlos_Syrah_003,2024,2024-02-25,seguimiento,3,Syrah,San Carlos,22.272,3.3964,5.8419,22.1,16.0429,28.1571,21.4,8.2857,159.69,0,22.0714,15.2286,28.9714,23.7,8.2143,168.55,0,7
San_Carlos_Syrah_003_2024_20240303,San_Carlos_Syrah_003,2024,2024-03-03,cosecha,4,Syrah,San Carlos,23.8793,3.4699,5.1887,22.0714,15.2286,28.9714,23.7,8.2143,168.55,0,20.6,12.7571,27.7714,17.1,7.6714,166.28,0,0
San_Carlos_Syrah_004_2024_20240202,San_Carlos_Syrah_004,2024,2024-02-02,seguimiento,1,Syrah,San Carlos,18.3654,3.1986,7.8865,26.2429,17.4,34.1286,3.1,7.8571,202.25,2,25.9286,18.2143,32.8143,3.9,8.1571,195.98,3,30
San_Carlos_Syrah_004_2024_20240210,San_Carlos_Syrah_004,2024,2024-02-10,seguimiento,2,Syrah,San Carlos,20.5523,3.2762,6.3603,24.8714,17.5,31.2429,14.6,8.1143,188.65,2,22.2571,15.9,28.5714,36.7,8.2286,183.86,0,22
San_Carlos_Syrah_004_2024_20240218,San_Carlos_Syrah_004,2024,2024-02-18,seguimiento,3,Syrah,San Carlos,22.9501,3.3979,5.0201,22.8143,16.0286,29.3,24.7,8.3143,191.02,0,22.1,16.0429,28.1571,21.4,8.2857,159.69,0,14
San_Carlos_Syrah_004_2024_20240225,San_Carlos_Syrah_004,2024,2024-02-25,seguimiento,4,Syrah,San Carlos,24.333,3.5033,4.2412,22.1,16.0429,28.1571,21.4,8.2857,159.69,0,22.0714,15.2286,28.9714,23.7,8.2143,168.55,0,7
San_Carlos_Syrah_004_2024_20240303,San_Carlos_Syrah_004,2024,2024-03-03,cosecha,5,Syrah,San Carlos,25.0289,3.5252,3.3414,22.0714,15.2286,28.9714,23.7,8.2143,168.55,0,20.6,12.7571,27.7714,17.1,7.6714,166.28,0,0
San_Carlos_Syrah_005_2024_20240210,San_Carlos_Syrah_005,2024,2024-02-10,seguimiento,1,Syrah,San Carlos,16.3898,3.1647,8.6504,24.8714,17.5,31.2429,14.6,8.1143,188.65,2,22.2571,15.9,28.5714,36.7,8.2286,183.86,0,27
San_Carlos_Syrah_005_2024_20240219,San_Carlos_Syrah_005,2024,2024-02-19,seguimiento,2,Syrah,San Carlos,18.69,3.195,7.1559,22.7143,16.1571,29.1286,13.6,8.4857,182.35,0,21.8143,15.7143,28.1857,23.5,8.2571,167.76,0,18
San_Carlos_Syrah_005_2024_20240228,San_Carlos_Syrah_005,2024,2024-02-28,seguimiento,3,Syrah,San Carlos,21.3135,3.3985,5.787,21.2,15.2,27.8286,27.2,8.3,166.13,0,21.2,14.2,27.7143,17.6,8.4429,162.69,0,9
San_Carlos_Syrah_005_2024_20240308,San_Carlos_Syrah_005,2024,2024-03-08,cosecha,4,Syrah,San Carlos,23.4531,3.4952,4.4983,21.0857,13.5,27.8286,7.6,7.5857,170.59,0,21.5714,13.4,28.7143,14.8,8.9857,166.58,0,0
San_Carlos_Syrah_006_2024_20240201,San_Carlos_Syrah_006,2024,2024-02-01,seguimiento,1,Syrah,San Carlos,18.5279,3.2632,8.2397,26.1143,17.4857,33.9429,3.1,7.8429,204.09,1,26.2857,17.9,33.6,1.5,7.8714,203.57,4,29
San_Carlos_Syrah_006_2024_20240209,San_Carlos_Syrah_006,2024,2024-02-09,seguimiento,2,Syrah,San Carlos,21.1837,3.406,6.4121,25.9286,18.2143,32.8143,3.9,8.1571,195.98,3,21.6143,15.5286,27.6143,47.4,7.7286,177.84,0,21
San_Carlos_Syrah_006_2024_20240216,San_Carlos_Syrah_006,2024,2024-02-16,seguimiento,3,Syrah,San Carlos,22.801,3.4724,5.5877,21.6143,15.5286,27.6143,47.4,7.7286,177.84,0,23.9286,17.4429,29.9857,17.7,8.6286,170.14,0,14
